barcode,id
7613433600124,842934903740
7613434921075,802977830343
7613433516494,816338622620
5407005142905,709039700000
7610552014641,204561600000
5055394018518,747534900000
5055394018525,747534900000
5055394018549,747534900000
30152786,517706300000
30137301,517706300000
3700217396114,747538000000
7613404196120,251200351800
7613269205418,251200351800
7613432959612,830222811125
7613347419485,830222811125
7617027974332,196020400000
7613312306680,513908200000
7628871012842,747195200001
2166890000006,105250900000
29070,105250900000
7613312325506,105250900000
7613432451987,815331924311
7613296730365,702825700000
7613432505994,847940204274
2130773000001,241130300000
7617027198714,241130300000
8055186274235,747525000300
4033082021416,511810500000
7613434681023,848609800011
7628871041897,832195730360
7613433523690,816336823616
7613432432054,848600700089
8057592351258,740501300000
8057592351272,740501300000
8057592351302,740501300000
8057592351326,740501300000
7613312342312,161408400000
7613434845715,815340800510
7613312059937,109135400000
7613194138546,702516200000
4002221045088,107024500000
7623186073298,204112800000
4007817338117,721274300000
3616302989805,515233900000
8006540650356,514931100000
4006000005638,513376800000
4005900558053,513376800000
4005900871251,513376800000
3600531663407,525171800000
2110104000009,210123026000
7617067003894,210123026000
7617026328204,703907600000
4006932760308,703907600000
7610200044716,230110005000
7628871005905,724235000000
7617027883559,152151200000
1521512000009,152151200000
7613434911090,804990312844
7613434942841,836300255543
3040523215724,830424000470
7613247680565,830424000470
7610032006395,110165510000
59095583,511062300000
8032979016630,103534900000
074764638540,519068000000
7613434853888,821172101048
8720182556776,526766600000
7613312399156,526766600000
5702017415260,743409800000
7613404586006,130520500000
7613269567899,130520500000
7613404211007,130520500000
7628871079043,889000513451
4003046050752,746386500000
7628871220742,709359500000
7613434761077,803583918281
7613433477337,816338121420
7613312101841,106249900000
7613434918082,802976030040
3610860992772,830444500320
7613312357873,522207600000
7610200016249,232364400000
7613433501650,706277700000
2160826000009,220833010211
7613269782803,220833010211
7613312276228,513359700000
7617026128033,703928900000
7613312401446,521103100000
7613269714903,131200300000
7617500198941,120935000000
7613269185871,107059000000
7610167610115,107059000000
7610167610122,107059000000
7610200231734,107059000000
7613312356333,160176400000
7613347346040,703729400000
7613432506700,815335724120
8004360090482,703777700000
7628871025606,831227530210
4005900688453,513446200000
4005808283866,513446200000
7613434850276,821171001020
8422174010029,130551900000
3600530575428,517617800000
7613249479488,703525800000
7613434899169,815343900578
7624900121349,513646700000
7630028604862,513646700000
3600542411608,513384500000
7610108019601,514083700000
2185039000004,243996315000
7617027734301,243996315000
7628871064247,708134900000
7617027985147,282365100000
7617030703141,706532100090
7613294758101,706532100090
8002410009736,511041500000
5702017161020,748776000000
7617027631297,131000600000
4008233163550,511953400000
7613432505840,847941624210
7613295930902,706029100000
7613294727480,706029100000
7613312016121,110165500000
7610032006524,110165500000
3124480184320,120981100000
7613434059907,709313000000
5602995001854,158595200000
7613434839684,815341700680
5702017416298,743411700000
3663555003802,513671700000
7613269273837,161642400000
7613346091682,702702100000
7617027962827,231500189602
7613433523966,816336922220
7613269820277,113208100000
7628871073980,896200209840
7613433760507,830544633320
7628871076448,702043700000
8001200024096,104138800000
8001200021293,104138800000
8001200139547,104138800000
7613312283431,505010100000
7613434862934,724221600000
7613292331719,154000500000
7610475646998,154000500000
7617027121644,154000500000
3600531324568,517821500000
3600531324889,517821500000
7613433626186,823720230420
7702018621293,513130100000
3014260004873,513130100000
4051281983380,723972800007
7613205632469,702951600000
7613404859070,196070800400
7610200312075,196070800400
7613404858592,196070800400
7617027945721,232362604100
2131586000004,233111700000
7617027524148,233111700000
30144910,525169700000
7613312103487,106272000000
7617027099424,107030300000
7613434892634,823724630374
7628871109016,804691817980
7613432959919,830222922225
7613347422119,830222922225
8715035400306,158516300000
7623186140013,131576500000
7613312415498,120293500000
9120112222754,511537600000
7613269505747,200616700000
2141870000009,210408224000
7617067005010,210408224000
7613434850627,821171200910
5099821001421,513471200000
7613434850887,821172400640
7630028627465,514728300000
7613269345053,514728300000
7613047568490,706501100000
7613434124537,891527660942
7630028602455,527200900000
7624900123862,527200900000
3614229745801,515008500000
7610073957274,110171300000
3040520416247,830424800873
7613269979340,110123900000
7613404656884,130208000000
7613434914312,802974230039
7613312093610,505033700000
7613434843230,815342700420
8710447484265,511055300000
8712561614122,511055300000
8712561614023,511055300000
8710447285367,511055300000
8710447484272,511055300000
7613434880808,806550235240
7628871199734,710602200000
5701638150307,212516100000
4895156680659,703563400000
7613433584714,703563400000
7640164118611,848800200871
7613312314067,101417700000
7623186029271,113122605500
7613434127149,891907760937
7613269581345,271484502300
7613434839530,848315700020
7630028629995,500533700000
4051281536982,723832700006
7640147941465,121530200000
7613269361442,512610700000
7613433516517,816338722610
7613434910932,804990016444
2168136000009,231040060011
7613404764268,231040060011
7610200391124,243996540000
7613269299134,106510000000
7610121400165,106510000000
4006592546090,746473200000
8809375806383,703763100000
7613434955124,701158300002
7613312120446,520355400000
4250842604102,106251600000
3616303413583,515204900000
5034444112208,158535500000
7613434235448,844977202460
7630028615455,513341800000
7613432451376,815330824220
7613434727837,821170300620
30119604,525114200000
8032532695067,103342900000
7613312271100,157227200000
7628871016093,832725100920
7628871003536,747190900001
7613434885254,702872600000
2186389000003,222250010092
7617027764308,222250010092
7613345648054,704969400000
4021457633524,523410600000
4062300273344,521094000000
7613205227078,706231490001
7290008711074,512510400000
7613434728919,821171900680
7628871072174,896400506880
3600524056575,514885600000
5010993934133,747531200000
8718951144101,514197700000
7614600372448,510408300000
7613312210253,105288000000
8002410033038,513090000000
8002410030150,513090000000
8002410032406,513090000000
8002410033618,513090000000
7613287494146,109002200000
4006592032708,746573400000
2164093000007,210606424200
7613404098066,210606424200
7616700255997,111710605200
8006540849316,514659900000
8410136024429,109050800000
5900951253577,109050800000
2163954000002,243120704000
7613404086094,243120704000
7613312382295,110530600000
7613432451109,815330524410
7610200441652,280137000000
7611101150315,107141900000
7616800650579,154323000000
7613404393987,113839500000
7640260850040,106693200000
7613312415252,106693200000
7613312361733,513213400000
7613432523707,815335224210
7628871183610,833902122274
7613287201362,521049200000
7613312379585,101008100000
7616700027112,111921200000
7613434692722,895875205646
7610207740284,210903100000
7617027153188,210903100000
7613434920108,818523300505
7613312367865,511637500000
7613434232010,844443802140
7623186105876,231505808120
7613404259740,113899200000
7613404265932,130434500000
3276170012182,251440202000
3276170012106,251440202000
7613434524108,818515624142
7640165469040,122087800000
7610472877241,747183600003
8003650018397,502094100000
8003650002495,502094100000
7613434865492,705099400000
7612100908587,204515100000
7612100031834,204515100000
7623186030758,231000181010
7613434911311,804990412843
7628871000139,747190200041
7613434033273,723966900000
7611100437608,106120900000
2182997000008,220854000011
7617027601665,220854000011
7613433525885,816340724420
7613312374030,513922600000
7611160249272,703101700000
7617026007154,703101700000
9006100518453,514825100000
8720294007029,705724100060
7610244013495,107130500000
4058075447837,704258600000
7613269197607,153915500000
7616800304151,153915500000
2160187000007,231040082501
7613269721628,231040082501
7630028621579,500151400000
7613434881201,806550435060
7623186107269,113253905500
7628871079807,889200111098
7613206432068,720612100040
7613432469319,705026500002
2166144000004,230140081600
7610352050665,230140081600
7613404362822,230140081600
8711269947730,709041900000
7613269437604,111733005200
4006942779208,745170900000
4006942453207,745170900000
0048533045310,745170900000
0048533045358,745170900000
0048533045365,745170900000
0048533045334,745170900000
0048533545551,745170900000
0048533545544,745170900000
0048533045341,745170900000
0048533545933,745170900000
4006942786909,745170900000
4006942787005,745170900000
4006942787104,745170900000
0048533453207,745170900000
4006942801206,745170900000
4006942801305,745170900000
4006942801404,745170900000
3134375317085,720115000000
0051135809990,720115000000
0021200729775,720115000000
0021200525230,720115000000
7611174699612,104251800000
7613312142967,104251800000
7613312327029,104251800000
4104420138544,521003700000
7613269422341,521003700000
8006540732502,520241400000
7613432471008,705034100004
3040523067354,830432200279
7613248727191,830432200279
2170142000003,250106900000
7623186135286,250106900000
4006000080475,525000200000
4005900990396,525000200000
4006000080482,525000200000
7613434851495,821172700880
7613432768856,704522900000
7613312371398,511882900000
7628871073461,896200807443
7613434768830,891909705674
7613269403258,212402100000
4021457639595,523404000000
7613269422556,232359301200
4008082355809,514891000000
7613432868037,721845700000
7613434880570,806550300000
7628871109795,727900600000
7613404100547,130310900000
7613269418948,130310900000
8000430137866,212681500000
7613269163763,511853200000
0887961972290,748676600000
7613434933191,747188600001
7613434881232,806550435125
7613404179932,205081300000
7613404087312,205081300000
7613404538760,205081300000
7613433626643,823720330484
3600523971350,519336000000
7611967180709,720629300000
7613434863221,805424830541
7613434838915,815340500320
8010397006280,110218300000
7613404065044,205202700000
7628871133387,863468511140
7628871206579,838400444440
8001841422596,520230800000
7613432961240,830543700284
7613296983457,830543700284
7617300719407,500117800000
3600540393654,514831700000
7618500942596,122042500000
4000522006906,101921900000
7613404489970,205050800000
7613404845837,205050800000
7613312174265,513936000000
7618300072578,513936000000
7613434856254,822651200905
7613269025672,196045200600
7613404859056,196045200600
7613312154366,156052100000
7613434856124,822651100950
7610039002154,501107400000
7610200389558,210155000200
7617027848909,205002200000
3600531592325,517935500000
7640142761006,746917600000
30173248,519625900000
7613434234298,844444603538
7610028054881,210535900000
2148669000004,236018160000
7617027524988,236018160000
4032722934499,721635600000
7613434925516,749308600000
30070950,517738100000
7613434980348,844986402638
5601151660751,158592800000
3600530901913,517627200000
7613433476194,816338321310
7616700220209,111715605000
7613434075877,708104300000
7613434942643,836400255543
7613434882550,747185000000
7616700002669,111404000000
7610491041159,104620700000
7613434061085,709318300000
7613347106200,703547800000
2141062000008,231014381500
7617027145077,231014381500
8001100067209,110159600000
8001100011882,110159600000
7613434852126,821172800980
3616300754979,515020000000
7613432953993,830219522284
7613346838607,830219522284
7613295849068,747306400000
7616700037692,111442400500
7613269497431,130220500000
7613269749134,264708113200
7613312072479,505045100000
7610200430878,230501855500
7610200084514,107065300000
7613434918440,802976230320
8058664105519,748514500000
7610039004103,106227000000
7610104021714,106227000000
7630028617763,527024000000
7613346510169,817310824241
7613434941271,836300311181
7613312396551,527028900000
7613205910543,703946000000
7616600703536,200810000000
7623186178054,200810000000
3380380100826,110307000000
3380380037382,110307000000
3380380057960,110307000000
7613312342282,110307000000
7613312041116,514062600000
7613433624205,709016900088
4012824403772,107037900000
4009847085740,747385500000
7640173643210,800010000050PIMSAM
3154149070435,746199500000
7617027864299,210176900300
7628871073942,896200208640
7610200243898,230501600000
7613312126486,120298600000
7613433783032,823717030310
7613432948807,823717030310
7613346798000,823717030310
5702016912470,748769500000
7613312362105,160369400000
7613432929776,830219311117
7613346837341,830219311117
2152908000007,231510683000
7613269027874,231510683000
7616500130319,101303100000
7613312283721,106004300000
7613434772691,702039800000
4260167187396,523204600000
4005900973962,513397900000
7649997119406,162530500000
7630775782868,848800201221
5010993576326,746978090100
5010994839642,746978090100
3040520756107,830424300472
7610645407268,106287700000
4002051616595,748968800000
7613434694030,895217007443
2131462000005,241001011000
7617023003333,241001011000
4026700509908,721509600000
9120112223935,511541000000
7613434952871,701153000002
7628871242881,721557500000
2164861000000,241102700100
7613404166062,241102700100
5414847854149,848310100450
4251192124555,747549700200
7613434236643,843503703710
4260296930061,203564600000
7613434234038,844977302240
7628871109412,806463418280
7613404342237,130911700000
7613404126745,130911700000
7613433627077,700373000000
7613434881430,806550535139
7613142082778,815534800520
2187876000001,220660002010
7617027826259,220660002010
7613433517774,816339722603
7613434882260,806551335074
7613247357221,704406300000
7613432698399,705644000000
7613404086766,251455940000
5702017117454,748783700000
7628871015003,894932706859
7613432702089,705648900000
4006943916008,746443800000
4006943918002,746443800000
7610057210296,120280900000
4015100723304,514769500000
7613434954950,701158000000
3131910212232,721273900000
7610200375384,232103055600
7613312254219,160152800000
2151151000000,233601501000
7617100223227,233601501000
7613404145883,251426330000
7617100229731,251426330000
7613434851310,821171600780
7613434888699,804991006841
80728351,101134400000
3700217386054,748500300000
7628871144246,818633200343
7613432911665,847325104470
7613347420689,847325104470
7613432894074,843030603910
7613296078887,843030603910
7613312278482,160300700000
3616304552809,516330100000
7613434420110,703782000000
7616500669833,100124800000
7612016003062,747340800000
7610057312808,121013100000
7613434761695,803584617881
8004360021738,702910000000
7613434897554,709352600000
7610002066947,708220500009
7628871004755,747191600000
8007178413429,103533300000
7613296433105,720522300000
7610200040145,720522300000
8001090447708,511728600000
7702018558247,511728600000
3305510066292,212574100000
074764638335,519063300000
7613269741121,251426320000
4015100190526,514919400000
4015000545600,514919400000
7616700259100,111120900000
5765228839294,523902400000
7613312336021,523902400000
7613434118086,821168600943
7613433524291,816337023610
7613434235172,844978702845
3614227964907,515217500000
30178052,525155400000
7613269993926,229282026000
2153343000003,251405530000
7617100235510,251405530000
7613248221118,701072300030
7613434919836,802977330006
7610400066204,100188600000
7613434231303,844444103138
0194735070671,749020000000
2153061000002,210434124000
7613269067436,210434124000
7613404639139,251455950000
8720077207004,745764900000
8720077209381,745764900000
8720077209398,745764900000
4008233117263,511985500000
4008233051857,511985500000
7613312278529,104445800000
7613433282757,721543300000
7613434896052,844453402860
7616700224702,113575400000
7623186104398,113575400000
7628871075847,708133300000
7613434738031,700167300000
5449000051400,120272400000
4009932654806,522000900000
7613433520828,816337621374
7613434123288,891526560841
7628871042733,823198930340
3600523784455,518611900000
7613404637852,131302800600
7613312175736,110230600000
4058075574434,704264500000
7613432469852,705026600000
8000139936104,130149500000
8000139929113,130149500000
7613404057384,111960400000
7613312258958,104204800000
7610200074195,104204800000
7613347786563,702321400000
7613433523478,816336821410
5012583205616,514819200000
4062300299139,521056700000
4062300150874,521056700000
7617027902601,130117600000
7613035594890,109043400000
5029053527598,520555200000
7613404622612,131188200000
7613347700170,708233000000
7610200014146,230533350000
4008110262499,721181700000
7613433780574,831218330380
7613432918503,831218330380
7613346830755,831218330380
7613434925363,832517311120
30145139,517710400000
30096912,517710400000
7630028601618,526610600000
3600523409303,519601500000
3600531417758,517911900000
7613312165287,513940600000
7613248733574,721102600000
7610200323996,156024700000
7613269576457,268810809400
4008467055782,165062100000
7613434918310,802976200000
7628871072389,896400306874
7613432953672,830219422220
7613346837785,830219422220
3600541235977,514864700000
7613404876206,131376300000
7623186175527,131376300000
7622201497392,101974900000
7623186107368,113805600000
2182937000006,220822045011
7617027600354,220822045011
7613434912318,831227230240
7610200014795,231013050000
7617400045413,160912500000
2186173000004,220851620192
7617027760188,220851620192
7613312310786,152004400000
7613432954006,830219533303
7613346838614,830219533303
7613433524499,816339323410
0194735038855,740115600000
7613434234304,844444603580
4104420244221,160200100000
4104420112124,160200100000
7628871072259,896600707404
5010994109493,749303500000
7613432451284,815330724320
7613269867357,205018800300
7617027938877,271880502400
7613434945668,747270700002
7613312314678,104042100000
7610200019615,104042100000
7613269183211,104042100000
7616700014730,104042100000
7613433598551,831223629220
3600531669454,517909600000
7613434920559,747186800036
7628871078138,896201208038
4104420213395,153271700000
4104420028562,153271700000
4104420186828,153271700000
7613312095973,153271700000
7628871041972,832195830260
7613434845531,815340700410
0194735120253,740122600000
7613345023127,721808800000
7613269303190,156030100000
4073700047633,156030100000
7610161433994,156030100000
7613312399439,156030100000
7616600240000,156030100000
76166334,156030100000
8710553102404,156030100000
7613312242506,157272200000
4002448203148,526604000000
7630028609607,512087600000
7613434728469,821170300948
5400520017222,848316100448
7613434892597,823724330443
7613269395485,130180100000
7613432894197,843030604410
7613296079082,843030604410
7613432911610,847325103970
7613347420634,847325103970
4006000038896,526608900000
7613434845838,815341000280
7613434849300,766601400000
7613434856728,728100600000
7613432451710,815331524403
7613036295031,109057200000
7613404844335,113661100000
2148339000006,260238504100
7617027539531,260238504100
3600523500192,518609600000
7611471005628,521042100000
7613432449373,815329224103
7616500931596,107114900000
7613434847474,822552000740
7613434861975,705092700000
7613433477146,816338022210
7610859252951,708004500000
2159755000006,220262055792
7613269679172,220262055792
7613347432514,706606800000
7613312206584,160555100000
7613433773484,844974203340
7613434921082,802977830380
7610200040749,101220100000
7613434881478,806550535210
7613434231709,844443902760
7613346774868,721827700000
7629999005822,153252100000
7613312248768,165055100000
7613312373347,165055100000
2186405000000,227222000000
7617027764988,227222000000
4260188784475,104261200000
4260188785557,104261200000
7610300909953,500104400000
3616303255381,515320300000
3700668701024,513237800000
7613312059791,514870100000
800897108175,528536200000
8421134908840,748414300000
7613269524519,130120600000
7613404173930,131423300000
7613434910338,805426811040
80227809,156090600000
7613434697994,848315000420
7613312274385,110518300000
7613312350720,110518300000
7613434855660,821173200920
7628871105414,849127200038
7613296721264,704540900000
7617028195743,704540900000
7628871108880,804691918540
0889698147224,748415700000
7630028663838,502043400000
7613434237879,842253804564
7628871042962,823199030435
2124307000001,275700501000
7617027556880,275700501000
7613434949543,838000111143
800897156077,528569500000
3068320084602,120804800000
0734689428632,746787200000
0734689236282,746787200000
0734689428649,746787200000
0734689428656,746787200000
0734689428663,746787200000
0734689428670,746787200000
0734689428687,746787200000
0734689433186,746787200000
0734689433438,746787200000
0734689433476,746787200000
0734689433513,746787200000
0734689433575,746787200000
8718951496736,514163400000
7613312363676,514163400000
2157735000008,220260000310
7613269499343,220260000310
7628871048247,826543700065
7640230490962,521032900000
7640104955610,521032900000
2167915000001,231040080711
7613404695234,231040080711
7613434855370,821172600920
8001090093844,514622200000
7628871079135,889000611028
2124137000004,274303502100
7617027555579,274303502100
7628871075700,849126600038
7613432911252,843033504020
7613347420412,843033504020
4008429137051,109075000000
7613404173756,131422700000
3600523465231,519328100000
7613269213550,205001300300
4007486625372,747546000000
7613433740172,830217955502
7613434917511,802975530257
7613136821512,821169700720
7628871205992,838101322265
7613434862941,705093300000
7613404035931,113007805500
7613433517491,816339422210
7613434874340,815342600216
7630775783025,848800201237
7613434234694,844978402040
7617027068093,113181400000
8007380000035,113181400000
7611618077297,511830600000
7611618077181,511830600000
2115140000006,235300100000
7617100019318,235300100000
7613434680668,848314400070
7613312380642,105222000000
7613433603330,843036204270
7613312009895,104060300000
2137414000000,274380402100
7617027555661,274380402100
7613404330074,130321700000
7613433515688,816337421110
7613434856780,728101200000
7614700002061,511890100000
2185333000007,220221040000
7617027749572,220221040000
7610055101640,121325600000
4025089084754,524202300000
7613312329634,513219300000
7613432470100,705026900004
7613312261699,101910700000
7613269188513,101910700000
7616800400419,101910700000
9000101663853,514852300000
5012583205401,514852300000
7613432470407,705033400000
7613434572963,818630124410
4009803245577,746238500000
3600523784448,518608200000
3600523344215,518608200000
7613434886923,702874800000
7613434842981,815344400210
7610468413231,748668700000
7613434846323,815341300410
3600523674602,519614700000
7640145132902,706825700000
7610628325213,706825700000
7613312342619,153222900000
7613312438695,153222900000
7613434921204,702878100000
2144943000005,210411624100
7617067005782,210411624100
4104420031326,153270300000
7613269436362,153270300000
7613433523546,816336822416
7628871042276,832196030240
7617028774429,514401100000
7630028620541,526605400000
7630028600390,526605400000
7613312295687,512086200000
7613434851594,821171700948
4104420246515,160201500000
4104420132542,160201500000
4104420169364,160201500000
4104420222168,160201500000
8710522627617,157244600000
7613269915355,113316600000
3600523409273,519623700000
7617020539088,704018100000
7613312358054,165012900000
7613312272022,165012900000
7613312327173,165012900000
7617020539095,706812700000
7613434910949,804990017644
7610145407454,104074500000
7613269182535,104074500000
7628871074741,896600309848
4104420207400,205008500000
7613404013373,205008500000
9120051673785,130339800000
8710103993070,747090400000
8710103845133,747090400000
7613434851693,821171800720
7613432451611,815331324320
3326240045036,511629400000
7610200043672,230530058000
7610900260409,204507900000
7613434878744,749302100000
7640166956204,848800200099
7628871042313,832196030305
8006540710166,520577000000
5900951305528,109061600000
5011363525630,748682500000
7613434013879,748682500000
7628871164503,802022630041
7613433779943,831214700110
7613432913140,831214700110
7613345116584,831214700110
4104420208506,157299400000
7613312225271,157299400000
7613404890905,200704900000
7613434920504,802977600000
7613433785104,700374200054
7610200021380,720130800000
7613434911908,802973430341
7630028601373,512972800000
7629999001183,705948600000
7613295580640,705948600000
7613404619360,204014000000
7613432951623,830216344425
7613346804886,830216344425
7613404824269,232100152011
4012013713132,848604900001
7613312079300,502009100000
7613434910130,805426712238
3610861816749,830450311120
2151052000000,231502695600
7610352531799,231502695600
7617027917667,231502695600
7613404637128,205064900300
7613433524949,816340124211
7613434919034,802976830151
2144516000005,210405024100
7617067005997,210405024100
7613432452342,815332324180
7613433374483,748670800000
7612016058086,748670800000
7613434849928,821170900810
7613404176436,111273400000
7613433582680,816337422679
7613434565392,848514500020
7613269636786,205070700600
4004764796977,721151800000
4004764791699,721151800000
4005900012746,513001900000
4005808818921,513001900000
7613434941806,836101022240
7613432852968,721843900000
7613312372487,156025300000
50819195,101016000000
7640316321265,521057300000
7613269894612,113135500000
4058075504820,704265100000
4058075665309,704265100000
7613434888804,804991006857
7613432469227,705027200000
8000139930997,130148100000
3600522249276,512903400000
7613434234144,844977302743
5000213024829,121331000000
7613248904424,720853500000
7613434875224,818523400406
7613434854403,821172401010
3600521796221,519313800000
7613433522280,816341124310
7611700004217,210710400000
7613434852256,821172900748
7613312101704,106292500000
7610186029332,720211100020
7613434919515,831214700239
7613434237664,842253803864
4260609511789,523550200000
4000826017998,748971300000
3070900051195,743420900000
3070900051041,743420900000
3070900051058,743420900000
3070900051089,743420900000
3070900051133,743420900000
3070900051171,743420900000
3070900051263,743420900000
7611618129637,523502800000
7610108058693,514089000000
7613269233060,514089000000
7613434124148,891527160841
7628871108934,804691718260
7630028633800,501070000000
3600524070762,513153500000
0695929023027,746120900000
7613434736662,700166700000
7613434937359,892283671243
2157351000000,220822590411
7613269480143,220822590411
7613345420063,701124100000
7613136899917,821169200943
7613433524376,816337121220
5021047102422,158575700000
7617027019323,158575700000
7640110248003,158575700000
7640110248089,158575700000
7622210080714,101148500000
5701058006574,523903000000
7640113640408,512803200000
3616301262879,516112600000
4008233034591,511984100000
4008233124759,511984100000
3086123302426,721542700000
3417765004049,746392790000
7613404219225,130757200000
4000539130373,100189200000
3046920010047,100189200000
7623186154997,130705800000
7613434002880,703047100006
7613312241967,106502800000
7628871109696,806464117960
7616800204154,120250600000
4007993019831,160353900000
7613312415375,160353900000
7613404167045,280254700000
7628871017731,880370811040
7613124286613,815523303620
7630775756968,800010000098PIMSAM
4007219342491,704118700000
7613432152051,704118700000
7617400040012,160301300000
7613434980263,844986303038
7613434565446,848513800070
8001090456434,511729200000
7702018575008,511729200000
3760013201111,212575500000
7613434920276,818523700280
7613113892375,815533024020
7613432454797,815334924310
7613434680378,848312900064
7610002066978,708221100009
2168413000005,210100222400
7613404845707,210100222400
7613269906483,210545600400
7613434942131,836100633320
7322540574876,520429500000
7613269718994,230530651001
4006950037949,705645400000
7613432702317,705645400000
7613404825259,200608600000
22137920,200608600000
7613269772934,200608600000
7617027576734,200608600000
5010993417377,746993690100
5010993646487,746993690100
5010993660247,746993690100
7613432929349,830217922203
7613346813895,830217922203
2156965000000,220662055010
7613269449058,220662055010
8032979069223,106232200000
4012824404144,107070100000
2114709000006,232330010000
7610352416133,232330010000
7617027552523,232330010000
7613434899466,703583100000
7640108572400,504900400000
7613434728032,821170200780
7649994063931,130927300000
7613347011801,721831300080
7613312304136,513370600000
7613434881560,806550535343
7613404824672,113894800400
7630028625669,513458300000
7617027785891,210529200200
7610200010865,104402000000
7613434588377,848514400084
7613434840987,721556100000
7613434856070,822650900805
4251192121110,747548300200
7613269021315,205051300100
7623186089855,205051300100
3616300919743,511540400000
7613432264488,706524900000
7613433795660,703769600000
7613434854335,821172400894
7613434895956,844453202640
7610195593107,232359310000
2182088000009,220224020010
7617027583206,220224020010
4002221037632,107047100000
4002221040977,107047100000
7613433627046,700372400000
7613312108864,106257800000
3288131510859,521111900000
7613312416136,120927800000
3517360025897,523005700000
3517360018141,523005700000
83517360025893,523005700000
4260167187853,523205200000
7613312386460,523205200000
7613434845128,815344900420
7613434885339,892797700060
2182829000008,220654020011
7617027598187,220654020011
3600542222792,513485100000
7613312284285,106005700000
7611212337124,746138600000
7610717134528,104111900000
7628871015928,832724822220
7613433760323,830544311120
7613404636824,130543100000
2124633000003,210401726000
7617067004433,210401726000
7613432528696,705472100000
2167947000000,220660070010
7613404709238,220660070010
7613063002954,104602500000
30145542,517609900000
2158401000001,210467822700
7613269549277,210467822700
4008789710963,748089000000
7649995591112,749705800000
7610200320216,210166400000
7613312340561,110306400000
7613312121382,514063200000
8024622063108,705802500000
7613434869780,705802500000
30145481,525163000000
4008789710567,748085900000
3574661199276,513368900000
7613312258972,106226400000
7613434892214,805430209850
7630028627069,527025400000
0695929044046,746194800000
0695929044084,746194800000
4104420177673,152192100000
4104420133501,152192100000
7613269433323,152192100000
7613269864226,205072500100
4001868113105,721461300052
4002051617066,746198100000
7628871145052,836101855554
7613312303771,110189900000
7617400037562,110189900000
7628871014211,895595309850
7610491041043,104621300000
7613434061238,709319700000
7613433517668,816339721310
7613434943534,838100944443
7613404189405,277109411200
4005900834539,526778700000
4005900305688,526778700000
4005900684493,526778700000
7613433273984,705680900000
2182831000003,220654030011
7617027598224,220654030011
7617020088371,704152200000
7628871049954,702045900000
90454219,120244000000
7611201910352,121006300000
7630028624402,501019300000
7613434889153,844985103140
7613345591053,705361600040
2123907000008,271403301000
7617027551083,271403301000
7610200086341,152111000000
7613434899794,703797200000
7613434925707,832517633320
2185930000004,220626060000
7617027756532,220626060000
7630028624426,501106000000
7613434914732,802974930080
7613312174401,513937400000
7618300070345,513937400000
7618300072349,513937400000
3600531630416,517938800000
7613434844305,815344400247
7613434946719,749309200000
7613434127101,891907760537
22129338,204500300000
7610200035271,204500300000
7613269780038,204500300000
7623186071423,204500300000
7613434914060,802973730206
7613434846835,815341100320
9022001903105,705742800000
7613434844701,815344600520
4006333079412,748689600000
7613432930499,830221622202
7613346889739,830221622202
5060575634487,520522000000
5060575633251,520522000000
5060575633275,520522000000
5060575634494,520522000000
5065000041199,520522000000
7613434955346,740400100000
7628871074703,896600308648
7613434588780,848708900044
7613404493151,200703300000
800897848958,528576000000
7613312411698,153900700000
7610200329400,107125700000
7630028635323,502002200000
5024121369117,521021500000
7630028629001,512035900000
7613434864266,805428000000
7613434003535,703047500003
2132987000006,271380102100
7617027550864,271380102100
8033413347280,104221000000
8033413347235,104221000000
7630041419252,500144600000
2168850000002,233120282310
7623186031625,233120282310
7613434863191,805424900000
4008082355748,514890400000
7613249486707,722513300000
7613312312476,106609800000
4062300308510,521081200000
7630028633251,500426300000
7613269520931,200608100400
7628871043075,823199130350
3326240006075,511601100000
4104420180420,104281700000
4104420017863,104281700000
7613269431664,104281700000
7610100059308,106605100000
7617027873628,106605100000
7613312298220,156070300000
7616800800165,157232000000
7613269186038,157232000000
7616600201506,157232000000
7613434881973,806551035125
7613434012346,747265600000
7613033994470,109098800000
7613033995620,109098800000
7613434950808,747189200001
5010994129484,747535900300
7613432506854,815335924180
3417765289040,747388700100
7630028625232,513058000000
7613433781885,823709200120
7613432965057,823709200120
7613294251121,823709200120
800897132132,528707900000
7613432886246,721844300000
7613312024065,105240000000
7629999003767,706868800000
7610628302665,706868800000
7610200096821,230100110000
7628871113914,727901200000
2164209000006,233100286500
7613404104095,233100286500
4062196186100,724149200000
5413548280189,101581200000
7613433404357,841762703620
7613404161692,131357701500
3040529159749,830424800920
7613269197584,153031000000
7616800817200,153031000000
7613433521320,816341508503
7613433524741,816339821210
7616500020139,100201300000
800897168599,528555600000
7613433476019,816338320110
7610425425406,720122700011
7613434124391,891527660542
7613347363108,848702300320
7613295648135,721417100000
7613434889610,823723430320
7613404288641,131182500000
7613269511144,131182500000
7613404608548,131182500000
7613434034263,723981600000
7613433579895,708239700000
7613404416921,250710802400
7613434855776,821173300880
7613136822830,821158400940
9002755372426,815529104410
7613434840222,815341900620
7640161877023,521035300000
4058075432901,704259200000
7613432959520,830222744403
7613347421440,830222744403
7613295524057,722929200000
7617027890410,251461200000
7613433519877,816337620174
2166016000002,233012315100
7610352016371,233012315100
7613404324431,233012315100
7613312319475,520568500000
0630996413418,748691900000
